lon,lat,date
-120.9344444,37.7361111,9/23/2012
-86.1275,40.0427778,9/23/2012
-82.9988889,39.9611111,9/23/2012
-78.6144444,35.7111111,9/24/2012
-70.5813889,43.3219444,9/24/2012
-76.5783333,38.9519444,9/24/2012
-122.3308333,47.6063889,9/24/2012
-71.9155556,41.6763889,9/24/2012
-78.7813889,35.7913889,9/24/2012
-73.0583333,42.5116667,9/24/2012
-81.795,26.1416667,9/24/2012
-118.2241667,33.9816667,9/25/2012
-93.1705556,45.7227778,9/25/2012
-71.3166667,42.6333333,9/25/2012
-87.65,41.85,9/25/2012
-72.5030556,41.5758333,9/25/2012
-119.7108333,36.9877778,9/25/2012
-94.8458333,42.5813889,9/25/2012
-73.0577778,44.2272222,9/25/2012
-76.3147222,38.9805556,9/25/2012
-117.0855556,33.1191667,9/25/2012
-76.9227778,36.6775,9/25/2012
-75.5108333,35.3519444,9/25/2012
-72.0763889,41.5241667,9/25/2012
-75.4733333,35.54,9/25/2012
-69.78,44.3105556,9/26/2012
-69.78,44.3105556,9/26/2012
-91.4844444,46.0130556,9/26/2012
-80.2322222,38.9938889,9/26/2012
-122.5172222,47.1719444,9/26/2012
-117.9136111,33.8352778,9/26/2012
-83.9433333,38.0563889,9/26/2012
-92.0233333,42.1686111,9/26/2012
-78.6925,42.9038889,9/26/2012
-85.3863889,40.1933333,9/26/2012
-95.9375,41.2586111,9/26/2012
-85.7061111,41.6752778,9/26/2012
-121.8152778,47.8627778,9/26/2012
-91.7380556,45.5061111,9/26/2012
-75.4688889,35.5666667,9/27/2012
-78.6388889,35.7719444,9/27/2012
-94.1458333,42.6144444,9/27/2012
-84.5013889,34.1738889,9/27/2012
-74.285,40.5575,9/27/2012
-121.8938889,37.3394444,9/27/2012
-82.1013889,39.3291667,9/27/2012
-75.3202778,41.0658333,9/27/2012
-122.4869444,48.7597222,9/27/2012
-91.3847222,40.3972222,9/27/2012
-87.1611111,30.5991667,9/27/2012
-81.7827778,24.5552778,9/27/2012
-86.1088889,42.7875,9/27/2012
-94.9425,32.5363889,9/28/2012
-81.2813889,28.2486111,9/28/2012
-94.6272222,39.1141667,9/28/2012
-93.0930556,44.9444444,9/28/2012
-97.1413889,32.5630556,9/28/2012
-84.4569444,39.1619444,9/28/2012
-81.8241667,28.1822222,9/28/2012
-117.8222222,33.6694444,9/28/2012
-117.9527778,33.7091667,9/28/2012
-118.2427778,34.0522222,9/28/2012
-118.8366667,34.1705556,9/28/2012
-87.65,41.85,9/28/2012
-84.4569444,39.1619444,9/28/2012
-81.1272222,29.4747222,9/28/2012
-80.1436111,26.1219444,9/28/2012
-88.3513889,41.6827778,9/28/2012
-85.6680556,42.9633333,9/28/2012
-120.9958333,37.6391667,9/28/2012
-88.0075,43.0494444,9/28/2012
-82.4013889,40.0580556,9/28/2012
-84.1916667,39.7588889,9/29/2012
-111.6577778,40.2338889,9/29/2012
-121.4933333,38.5816667,9/29/2012
-82.5308333,27.3361111,9/29/2012
-81.4308333,31.8055556,9/29/2012
-76.5138889,37.7775,9/29/2012
-83.4002778,42.3241667,9/29/2012
-122.6355556,38.2325,9/29/2012
-121.1727778,44.2727778,9/29/2012
-86.9716667,34.8027778,9/29/2012
-87.8516667,41.8238889,9/29/2012
-91.9477778,38.8466667,9/29/2012
-83.2330556,42.5377778,9/29/2012
-122.3308333,47.6063889,9/29/2012
-73.0088889,41.3525,9/29/2012
-71.1666667,42.2416667,9/29/2012
-78.8644444,43.0386111,9/29/2012
-85.0711111,42.9872222,9/29/2012
-78.8786111,42.8863889,9/29/2012
-122.6602778,45.6388889,9/29/2012
-73.4544444,41.3947222,9/29/2012
-71.1066667,42.4183333,9/29/2012
-80.0852778,42.1291667,9/29/2012
-84.3983333,39.515,9/29/2012
-149.9002778,61.2180556,9/29/2012
-123.0233333,43.9180556,9/29/2012
-85.6680556,42.9633333,9/29/2012
-74.2769444,40.9252778,9/29/2012
-83.5688889,41.7791667,9/29/2012
-83.6216667,39.9991667,9/29/2012
-87.7538889,41.8455556,9/29/2012
-80.0730556,26.4611111,9/30/2012
-86.1580556,39.7683333,9/30/2012
-93.6019444,44.7894444,9/30/2012
-122.1994444,47.6105556,9/30/2012
-70.8741667,43.1977778,9/30/2012
-99.3263889,38.8791667,9/30/2012
-86.62,36.3047222,9/30/2012
-89.9577778,36.7958333,9/30/2012
-118.2427778,34.0522222,9/30/2012
-156.6897222,20.9541667,9/30/2012
-117.425,47.6588889,9/30/2012
-122.675,45.5236111,9/30/2012
-117.96,34.0852778,9/30/2012
-88.2666667,42.3333333,9/30/2012
-73.9977778,41.9269444,9/30/2012
-95.7605556,29.5819444,10/1/2012
-104.8208333,38.8338889,10/1/2012
-112.3325,33.6305556,10/1/2012
-82.5308333,27.3361111,10/1/2012
-119.1941667,34.1477778,10/1/2012
-87.9369444,41.8008333,10/1/2012
-123.0855556,44.0522222,10/1/2012
-117.4341667,34.0922222,10/1/2012
-87.7827778,42.7261111,10/1/2012
-84.9925,42.7622222,10/1/2012
-121.9522222,36.9752778,10/1/2012
-94.9522222,45.7375,10/1/2012
-85.4975,40.8830556,10/1/2012
-83.4755556,42.4805556,7/6/2125
-121.7394444,38.545,10/2/2012
-122.6047222,46.9422222,10/2/2012
-90.035,40.5580556,10/2/2012
-79.1805556,35.4797222,10/2/2012
-91.6438889,42.0083333,10/2/2012
-117.5655556,33.8752778,10/2/2012
-111.9380556,40.6677778,10/2/2012
-73.0880556,43.7980556,10/2/2012
-117.9983333,33.6602778,10/2/2012
-116.4313889,34.1141667,10/2/2012
-122.0375,47.4066667,10/2/2012
-117.0833333,32.64,10/2/2012
-111.9319444,46.5377778,10/2/2012
-81.2188889,35.7063889,10/2/2012
-90.1886111,41.8444444,10/2/2012
-149.9002778,61.2180556,10/2/2012
-83.9208333,35.9605556,10/2/2012
-114.21,42.6058333,10/2/2012
-85.7158333,37.9883333,10/2/2012
-117.3263889,33.6680556,10/3/2012
-98.2927778,43.0797222,10/3/2012
-122.4183333,37.775,10/3/2012
-113.9930556,46.8722222,10/3/2012
-89.2877778,44.0747222,10/3/2012
-122.6602778,45.6388889,10/3/2012
-80.3013889,40.7052778,10/3/2012
-80.2866667,40.7022222,10/3/2012
-121.8938889,37.3394444,10/3/2012
-93.2425,44.6497222,10/3/2012
-93.2425,44.6497222,10/3/2012
-122.6355556,38.2325,10/3/2012
-82.9988889,39.9611111,10/3/2012
-74.1933333,39.9388889,10/3/2012
-98.2297222,26.2030556,10/3/2012
-119.0177778,35.3733333,10/4/2012
-73.3091667,41.5563889,10/4/2012
-122.4183333,37.775,10/4/2012
-79.9416667,37.2708333,10/4/2012
-73.3091667,41.5563889,10/4/2012
-122.3230556,47.4019444,10/4/2012
-84.1916667,39.7588889,10/4/2012
-80.24,41.2269444,10/4/2012
-121.8938889,37.3394444,10/4/2012
-83.6280556,41.7658333,10/4/2012
-123.0591667,41.7830556,10/4/2012
-74.0063889,40.7141667,10/4/2012
-114.4558333,48.1202778,10/4/2012
-114.8819444,47.4602778,10/4/2012
-118.3397222,33.8358333,10/5/2012
-73.0519444,41.5580556,10/5/2012
-112.0333333,43.4666667,10/5/2012
-71.5416667,42.0177778,10/5/2012
-94.5783333,39.0997222,10/5/2012
-88.4272222,33.4955556,10/5/2012
-71.225,42.4472222,10/5/2012
-92.385,36.3352778,10/5/2012
-71.8027778,42.5833333,10/5/2012
-72.6194444,43.7286111,10/5/2012
-112.2366667,33.5805556,10/5/2012
-72.5722222,41.8488889,10/5/2012
-95.9925,36.1538889,10/5/2012
-78.6802778,33.8158333,10/5/2012
-73.0569444,41.2222222,10/5/2012
-118.7736111,34.1363889,10/5/2012
-74.0125,40.2202778,10/5/2012
-88.6116667,30.3855556,10/5/2012
-93.5661111,44.9033333,10/5/2012
-77.1530556,39.0838889,10/5/2012
-122.0797222,37.6688889,10/5/2012
-96.6386111,32.9125,10/5/2012
-71.4377778,41.7797222,10/6/2012
-74.0063889,40.7141667,10/6/2012
-122.5436111,47.5561111,10/6/2012
-117.2611111,32.7444444,10/6/2012
-75.3088889,39.9808333,10/6/2012
-81.035,34.0005556,10/6/2012
-82.8122222,39.9547222,10/6/2012
-75.5480556,40.1766667,10/6/2012
-76.2752778,36.8188889,10/6/2012
-70.1036111,43.8569444,10/6/2012
-80.1497222,26.0108333,10/6/2012
-122.1852778,47.1772222,10/6/2012
-86.3977778,39.8433333,10/6/2012
-75.7036111,40.0063889,10/6/2012
-73.1216667,41.8005556,10/6/2012
-87.6305556,45.1,10/6/2012
-111.9061111,40.8486111,10/6/2012
-119.2911111,36.3302778,10/6/2012
-71.2013889,42.7883333,10/6/2012
-81.035,34.0005556,10/6/2012
-88.3086111,41.9141667,10/6/2012
-70.6208333,42.6555556,10/6/2012
-79.9961111,40.4405556,10/6/2012
-90.1977778,38.6272222,10/6/2012
-75.5225,40.2308333,10/7/2012
-85.1288889,41.1305556,10/7/2012
-112.1852778,33.5386111,10/7/2012
-82.3536111,36.3133333,10/7/2012
-84.55,33.9525,10/7/2012
-117.2416667,33.2,10/7/2012
-81.0561111,29.2855556,10/7/2012
-82.9988889,39.9611111,10/7/2012
-75.5108333,35.3519444,10/7/2012
-83.9208333,35.9605556,10/7/2012
-105.1013889,40.1672222,10/8/2012
-120.6519444,40.4163889,10/8/2012
-73.0519444,41.5580556,10/8/2012
-93.2980556,37.2152778,10/8/2012
-97.7275,31.1169444,10/8/2012
-82.1077778,41.3683333,10/8/2012
-120.0597222,36.9613889,10/8/2012
-119.6972222,34.4208333,10/8/2012
-69.78,44.3105556,10/8/2012
-118.1883333,33.7669444,10/8/2012
-90.9561111,30.4866667,10/8/2012
-88.3419444,43.105,10/9/2012
-104.9841667,39.7391667,10/9/2012
-92.8058333,45.0563889,10/9/2012
-121.8047222,38.005,10/9/2012
-98.1125,32.8083333,10/9/2012
-78.1877778,42.9980556,10/9/2012
-122.6694444,45.4208333,10/9/2012
-117.1563889,32.7152778,10/9/2012
-103.6319444,34.4302778,10/9/2012
-75.0716667,39.9180556,10/9/2012
-98.4933333,29.4238889,10/9/2012
-92.2097222,31.2480556,10/9/2012
-80.0572222,26.6155556,10/9/2012
-74.5944444,41.7597222,10/9/2012
-118.3080556,34.1808333,10/9/2012
-90.6644444,42.5005556,7/22/2125
-73.2052778,41.1669444,10/10/2012
-117.1563889,32.7152778,10/10/2012
-83.0302778,42.5802778,10/10/2012
-76.1477778,43.0480556,10/10/2012
-76.1477778,43.0480556,10/10/2012
-104.8208333,38.8338889,10/10/2012
-87.63,32.9975,10/10/2012
-74.0063889,40.7141667,10/10/2012
-106.7777778,32.3122222,10/10/2012
-88.9330556,37.7305556,10/10/2012
-121.8938889,37.3394444,10/10/2012
-112.0733333,33.4483333,10/10/2012
-120.5047222,46.6022222,10/10/2012
-97.7427778,30.2669444,10/10/2012
-83.2841667,36.3436111,10/10/2012
-123.095,46.8219444,10/10/2012
-74.15,41.1147222,10/10/2012
-116.4119444,33.7397222,10/10/2012
-71.8027778,42.2625,10/11/2012
-74.4513889,40.6377778,10/11/2012
-71.2347222,42.6105556,10/11/2012
-84.9994444,41.6347222,10/11/2012
-76.7002778,39.2544444,10/11/2012
-75.8786111,41.2788889,10/11/2012
-73.785,43.0830556,10/11/2012
-76.0052778,41.2052778,10/11/2012
-106.7777778,32.3122222,10/11/2012
-121.9825,47.3525,10/11/2012
-74.8291667,40.155,10/11/2012
-112.0733333,33.4483333,10/11/2012
-87.68,41.6572222,10/11/2012
-80.8077778,28.6119444,10/12/2012
-87.65,41.85,10/12/2012
-79.9961111,40.4405556,10/12/2012
-80.4938889,40.9747222,10/12/2012
-87.76,36.5805556,10/12/2012
-87.3594444,36.5297222,10/12/2012
-122.7083333,42.1947222,10/12/2012
-80.1794444,39.8963889,10/12/2012
-123.0338889,44.9430556,10/12/2012
-112.0733333,33.4483333,10/12/2012
-112.5830556,33.3702778,10/12/2012
-112.1852778,33.5386111,10/12/2012
-80.0572222,26.6155556,10/12/2012
-80.0572222,26.6155556,10/12/2012
-70.8486111,43.5405556,10/12/2012
-72.4069444,41.4202778,10/12/2012
-110.9258333,32.2216667,10/12/2012
-78.7627778,39.6527778,10/12/2012
-88.2313889,43.0116667,10/12/2012
-84.4788889,39.1063889,10/12/2012
-97.5161111,35.4675,10/12/2012
-80.2416667,26.6583333,10/12/2012
-84.7147222,44.6613889,10/12/2012
-149.9002778,61.2180556,10/12/2012
-81.4777778,38.1958333,10/12/2012
-74.9222222,39.8911111,10/12/2012
-75.3241667,39.8811111,10/12/2012
-72.9872222,41.6022222,10/12/2012
-76.3486111,39.5358333,10/13/2012
-78.7813889,35.7913889,10/13/2012
-111.8902778,40.7608333,10/13/2012
-79.2377778,40.2430556,10/13/2012
-85.6077778,34.22,10/13/2012
-76.8397222,39.2402778,10/13/2012
-104.9841667,39.7391667,10/13/2012
-68.8575,44.4894444,10/13/2012
-104.6086111,38.2544444,10/13/2012
-105.5725,36.4072222,10/13/2012
-89.6405556,40.5675,10/13/2012
-73.0569444,41.2222222,10/13/2012
-72.6166667,42.2041667,10/13/2012
-88.0016667,41.6736111,10/13/2012
-73.0569444,41.2222222,10/13/2012
-73.0569444,41.2222222,10/13/2012
-87.7016667,41.7205556,10/13/2012
-72.6458333,41.595,10/13/2012
-73.0519444,41.5580556,10/13/2012
-77.1158333,40.0088889,10/13/2012
-91.1544444,30.4505556,10/13/2012
-74.8913889,39.9338889,10/13/2012
-79.795,32.7866667,10/13/2012
-122.6055556,45.3575,10/13/2012
-92.385,36.3352778,10/13/2012
-77.0444444,35.1083333,10/13/2012
-75.8972222,41.2616667,7/30/2125
-120.9958333,37.6391667,10/14/2012
-97.3205556,32.7252778,10/14/2012
-122.9530556,46.7163889,10/14/2012
-118.0519444,34.1616667,10/14/2012
-78.6388889,35.7719444,10/14/2012
-119.6972222,34.4208333,10/14/2012
-105.0744444,40.3977778,10/14/2012
-75.2211111,40.6883333,10/14/2012
-115.5622222,32.7919444,10/14/2012
-87.4052778,37.9444444,10/14/2012
-97.3961111,34.6227778,10/14/2012
-117.2722222,33.685,10/14/2012
-74.2180556,40.0977778,10/14/2012
-74.1983333,39.9536111,10/14/2012
-81.5861111,27.9011111,10/14/2012
-81.5861111,27.9011111,10/14/2012
-74.0138889,41.0886111,10/14/2012
-79.9311111,32.7763889,10/14/2012
-76.6022222,39.4013889,10/15/2012
-88.3419444,43.105,10/15/2012
-116.2025,43.6136111,10/15/2012
-122.1852778,47.1772222,10/15/2012
-77.7202778,39.6416667,10/15/2012
-86.26,35.4519444,10/15/2012
-86.3902778,35.8455556,10/15/2012
-112.2975,40.5308333,10/15/2012
-90.1977778,38.6272222,10/15/2012
-88.1172222,43.1788889,10/15/2012
-93.2980556,44.8408333,10/15/2012
-93.1655556,32.2530556,10/15/2012
-117.0855556,33.1191667,10/15/2012
-94.1622222,45.5608333,10/15/2012
-77.6158333,43.1547222,10/16/2012
-91.6438889,42.0083333,10/16/2012
-82.3527778,26.9616667,10/16/2012
-106.9247222,38.5458333,10/16/2012
-82.3041667,36.4194444,10/16/2012
-82.3536111,36.3133333,10/16/2012
-82.3536111,36.3133333,10/16/2012
-82.3536111,36.3133333,10/16/2012
-82.3111111,36.9052778,10/16/2012
-82.2775,37.6741667,10/16/2012
-91.1127778,40.8075,10/16/2012
-82.2691667,37.6202778,10/16/2012
-72.3691667,41.8713889,10/16/2012
-71.0602778,42.3583333,10/16/2012
-76.3030556,40.3744444,10/16/2012
-116.5008333,33.9611111,10/16/2012
-81.3794444,28.5380556,10/16/2012
-77.7966667,34.2083333,10/16/2012
-72.0036111,44.5336111,10/16/2012
-81.9352778,40.805,10/16/2012
-84.3880556,33.7488889,10/16/2012
-122.8994444,47.0380556,10/16/2012
-74.9230556,40.1744444,10/17/2012
-77.4302778,43.2122222,10/17/2012
-88.3066667,43.1466667,10/17/2012
-86.8025,33.5205556,10/17/2012
-86.8636111,30.4013889,10/17/2012
-77.7202778,39.6416667,10/17/2012
-73.9061111,40.7,10/17/2012
-67.4619444,44.715,10/17/2012
-97.4391667,35.2225,10/17/2012
-122.53,37.9736111,10/17/2012
-122.0180556,37.5958333,10/17/2012
-118.1847222,33.86,10/17/2012
-106.4786111,35.3805556,10/17/2012
-75.4905556,40.6083333,10/17/2012
-94.6233333,35.0536111,10/17/2012
-77.8208333,39.6005556,10/17/2012
-117.1563889,32.7152778,10/18/2012
-81.2363889,33.9813889,10/18/2012
-87.7386111,41.6688889,10/18/2012
-88.0577778,41.5894444,10/18/2012
-71.0188889,42.0833333,10/18/2012
-77.5508333,39.5741667,10/18/2012
-81.9222222,41.4847222,10/18/2012
-94.0505556,34.2788889,10/18/2012
-147.7163889,64.8377778,10/18/2012
-71.3525,41.8452778,10/18/2012
-73.1713889,44.4669444,10/18/2012
-82.4586111,27.9472222,10/18/2012
-72.5902778,42.1013889,10/18/2012
-69.335,44.6111111,10/19/2012
-122.2008333,47.9791667,10/19/2012
-122.4430556,47.2530556,10/19/2012
-76.6986111,39.1369444,10/19/2012
-82.2361111,27.0438889,10/19/2012
-76.7283333,39.5352778,10/19/2012
-119.6972222,34.4208333,10/19/2012
-88.0577778,41.5894444,10/19/2012
-87.3125,36.0533333,10/19/2012
-95.8241667,29.7855556,10/19/2012
-86.7844444,36.1658333,10/19/2012
-74.0775,39.9266667,10/19/2012
-111.8983333,33.5091667,10/19/2012
-86.7844444,36.1658333,10/19/2012
-118.2541667,34.1425,10/19/2012
-78.1363889,35.1161111,10/19/2012
-117.185,34.5008333,10/20/2012
-75.9783333,36.8527778,10/20/2012
-119.2883333,45.8405556,10/20/2012
-119.2883333,45.8405556,10/20/2012
-93.5813889,45.57,10/20/2012
-81.6269444,41.3197222,10/20/2012
-74.0063889,40.7141667,10/20/2012
-70.8394444,42.9375,10/20/2012
-88.1666667,43.3238889,10/20/2012
-76.6986111,39.1369444,10/20/2012
-74.9163889,42.2780556,10/20/2012
-106.4863889,31.7586111,10/20/2012
-78.2538889,35.9608333,10/20/2012
-91.4983333,44.8113889,10/20/2012
-82.5619444,36.5483333,10/20/2012
-110.3030556,31.5544444,10/20/2012
-111.7883333,33.3527778,10/20/2012
-88.1666667,43.3238889,10/20/2012
-111.7883333,33.3527778,10/20/2012
-75.0555556,38.5394444,10/20/2012
-111.9288889,40.5622222,10/20/2012
-78.7627778,39.6527778,10/20/2012
-112.1852778,33.5386111,10/20/2012
-111.8983333,33.5091667,10/20/2012
-81.2363889,33.9813889,10/20/2012
-149.9002778,61.2180556,10/20/2012
-122.0969444,47.9130556,10/20/2012
-88.4211111,41.3572222,10/21/2012
-83.15,42.6055556,10/21/2012
-111.9419444,33.5311111,10/21/2012
-115.1166667,36.1988889,10/21/2012
-77.0444444,35.1083333,10/21/2012
-92.0197222,30.2238889,10/21/2012
-82.5308333,27.3361111,10/21/2012
-75.1113889,40.6936111,10/21/2012
-70.2566667,44.2563889,10/21/2012
-85.7052778,42.9133333,10/21/2012
-80.9025,28.9886111,10/21/2012
-83.9880556,33.9561111,10/21/2012
-104.8313889,39.7294444,10/21/2012
-85.0813889,43.2925,10/21/2012
-149.9002778,61.2180556,10/21/2012
-73.0569444,41.2222222,10/21/2012
-80.5888889,28.0341667,10/21/2012
-77.8602778,40.7933333,10/21/2012
-84.3880556,33.7488889,10/21/2012
-97.9644444,29.5686111,10/21/2012
-112.3325,33.6305556,10/21/2012
-81.6955556,41.4994444,10/21/2012
-71.4377778,41.7797222,10/21/2012
-84.4569444,39.1619444,10/22/2012
-77.7791667,37.475,10/22/2012
-70.5994444,41.7411111,10/22/2012
-117.8669444,33.7455556,10/22/2012
-84.2963889,33.7747222,10/22/2012
-115.1363889,36.175,10/22/2012
-81.3933333,30.2944444,10/22/2012
-117.425,47.6588889,10/22/2012
-84.1769444,39.0769444,10/22/2012
-71.1527778,42.4791667,10/22/2012
-77.9483333,42.1219444,10/22/2012
-78.4769444,38.0291667,10/22/2012
-75.4283333,38.9125,10/22/2012
-78.6802778,33.8158333,10/22/2012
-78.6802778,33.8158333,10/22/2012
-77.0472222,38.8047222,10/22/2012
-80.4744444,35.6708333,10/22/2012
-82.7913889,27.8394444,10/23/2012
-75.9783333,36.8527778,10/23/2012
-78.8869444,33.6888889,10/23/2012
-86.0138889,39.9555556,10/23/2012
-115.1363889,36.175,10/23/2012
-78.8869444,33.6888889,10/23/2012
-105.9372222,35.6869444,10/23/2012
-71.1875,41.9666667,10/23/2012
-78.9733333,33.6058333,10/23/2012
-79.0416667,33.5508333,10/23/2012
-71.075,42.2972222,10/23/2012
-82.4786111,39.2463889,10/23/2012
-77.4769444,40.8908333,10/23/2012
-78.8869444,33.6888889,10/23/2012
-78.6802778,33.8158333,10/23/2012
-79.9311111,32.7763889,10/23/2012
-87.5,41.5833333,10/23/2012
-86.3336111,35.5272222,10/23/2012
-68.8269444,44.7311111,10/23/2012
-81.2363889,33.9813889,10/24/2012
-80.5605556,28.0680556,10/24/2012
-87.9805556,42.0883333,10/24/2012
-103.6916667,39.2638889,10/24/2012
-87.68,41.6572222,10/24/2012
-78.6144444,33.8730556,10/24/2012
-110.9258333,32.2216667,10/24/2012
-117.0961111,32.5836111,10/24/2012
-77.4605556,37.5536111,10/24/2012
-122.3327778,48.4213889,10/24/2012
-74.575,39.2775,10/24/2012
-81.2363889,33.9813889,10/24/2012
-79.9961111,40.4405556,10/24/2012
-78.8869444,33.6888889,10/24/2012
-78.8869444,33.6888889,10/24/2012
-78.4269444,33.8941667,10/24/2012
-78.5125,33.8805556,10/24/2012
-78.6430556,33.8272222,10/24/2012
-78.8869444,33.6888889,10/24/2012
-78.8869444,33.6888889,10/24/2012
-78.8869444,33.6888889,10/24/2012
-98.1813889,31.0636111,10/24/2012
-84.5930556,39.0633333,10/24/2012
-98.9908333,31.7091667,10/24/2012
-108.55,39.0638889,10/24/2012
-82.0902778,35.0469444,10/24/2012
-78.6144444,33.8730556,10/24/2012
-95.9680556,36.0227778,10/24/2012
-82.3172222,39.8880556,10/24/2012
-84.1402778,34.2072222,10/25/2012
-117.3952778,33.9533333,10/25/2012
-90.1977778,38.6272222,10/25/2012
-81.9652778,33.5016667,10/25/2012
-73.2577778,40.8861111,10/25/2012
-120.5047222,46.6022222,10/25/2012
-147.3494444,64.7511111,10/25/2012
-121.4933333,38.5816667,10/25/2012
-118.4155556,33.9191667,10/26/2012
-122.2844444,38.2972222,10/26/2012
-72.9011111,41.4988889,10/26/2012
-79.1352778,41.9413889,10/26/2012
-115.1363889,36.175,10/26/2012
-71.9669444,41.3541667,10/26/2012
-72.6513889,44.1719444,10/26/2012
-88.3419444,43.105,10/26/2012
-69.8016667,43.9186111,10/26/2012
-149.5677778,61.3213889,10/26/2012
-149.9002778,61.2180556,10/27/2012
-76.8847222,40.2736111,10/27/2012
-87.0611111,41.4730556,10/27/2012
-82.575,27.4986111,10/27/2012
-87.65,41.85,10/27/2012
-88.1069444,41.8661111,10/27/2012
-107.0897222,39.395,10/27/2012
-72.8430556,40.9502778,10/27/2012
-122.7133333,38.4405556,10/27/2012
-83.8088889,39.9241667,10/27/2012
-121.9866667,38.3566667,10/27/2012
-67.1761111,44.7908333,10/27/2012
-84.3041667,39.5588889,10/27/2012
-83.5552778,41.6638889,10/27/2012
-83.8088889,39.9241667,10/27/2012
-74.0063889,40.7141667,10/27/2012
-86.7844444,36.1658333,10/27/2012
-84.3022222,39.8775,10/27/2012
-72.5902778,42.1013889,10/27/2012
-97.1077778,32.7355556,10/27/2012
-118.3994444,34.0736111,10/28/2012
-118.0619444,36.6061111,10/28/2012
-87.875,41.1416667,10/28/2012
-95.3630556,29.7630556,10/28/2012
-106.7777778,32.3122222,10/28/2012
-111.8405556,33.3061111,10/28/2012
-84.55,33.9525,10/28/2012
-96.3341667,30.6277778,10/29/2012
-90.4811111,38.7838889,10/29/2012
-71.5152778,42.0027778,10/29/2012
-121.045,43.1280556,10/29/2012
-118.4591667,33.9908333,10/29/2012
-95.9375,41.2586111,10/29/2012
-119.1411111,36.2961111,10/29/2012
-121.2869444,38.7522222,10/29/2012
-114.6236111,32.7252778,10/29/2012
-83.6875,43.0125,10/29/2012
-95.9375,41.2586111,10/29/2012
-85.3097222,35.0455556,10/29/2012
-91.1127778,40.8075,10/30/2012
-86.7844444,36.1658333,10/30/2012
-86.7844444,36.1658333,10/30/2012
-81.8419444,41.2380556,10/30/2012
-86.7844444,36.1658333,10/30/2012
-86.8688889,35.925,10/30/2012
-73.82,41.3275,10/30/2012
-117.0222222,32.7677778,10/30/2012
-93.6908333,34.6591667,10/30/2012
-111.2247222,32.4366667,10/30/2012
-84.1247222,39.8438889,10/30/2012
-101.0416667,39.8066667,10/30/2012
-78.8869444,33.6888889,10/30/2012
-96.9941667,32.4822222,10/30/2012
-122.7572222,47.2572222,10/31/2012
-95.6158333,30.0969444,10/31/2012
-76.4925,38.9783333,10/31/2012
-95.4891667,30.1577778,10/31/2012
-104.9333333,39.8083333,10/31/2012
-92.2894444,34.7463889,10/31/2012
-88.2577778,42.1211111,10/31/2012
-95.6822222,30.1708333,10/31/2012
-149.9002778,61.2180556,10/31/2012
-115.1363889,36.175,10/31/2012
-79.7922222,36.0725,10/31/2012
-80.8875,35.7825,10/31/2012
-78.1636111,39.1855556,10/31/2012
-121.4933333,38.5816667,10/31/2012
-120.4819444,37.3022222,11/1/2012
-75.1397222,38.7744444,11/1/2012
-98.0802778,41.7647222,11/1/2012
-107.7825,39.5347222,11/1/2012
-83.3816667,35.1822222,11/1/2012
-71.6833333,41.7,11/1/2012
-95.2608333,37.3402778,11/1/2012
-97.5161111,35.4675,11/1/2012
-69.6322222,44.5519444,11/1/2012
-69.6322222,44.5519444,11/1/2012
-88.0816667,41.525,11/1/2012
-69.6322222,44.5519444,11/1/2012
-95.9375,41.2586111,11/1/2012
-93.2175,44.7319444,11/1/2012
-122.3308333,47.6063889,11/1/2012
-122.4430556,47.2530556,11/1/2012
-86.4727778,33.9480556,11/1/2012
-81.3697222,31.1502778,11/1/2012
-112.0733333,33.4483333,11/2/2012
-112.0733333,33.4483333,11/2/2012
-80.2708333,26.2708333,11/2/2012
-94.8325,43.4016667,11/2/2012
-87.9769444,43.7486111,11/2/2012
-111.8336111,41.7355556,11/2/2012
-69.3033333,44.3891667,11/2/2012
-82.3011111,35.9172222,11/2/2012
-115.8913889,43.9127778,11/2/2012
-151.5483333,59.6425,11/2/2012
-79.1,33.4666667,11/2/2012
-151.0583333,60.4877778,11/2/2012
-84.2638889,39.2688889,11/2/2012
-91.5977778,41.7491667,11/2/2012
-70.2152778,44.1002778,11/2/2012
-118.4508333,33.9802778,11/2/2012
-106.6505556,35.0844444,11/3/2012
-106.6505556,35.0844444,11/3/2012
-77.0444444,39.6827778,11/3/2012
-82.0577778,29.2163889,11/3/2012
-73.4544444,41.3947222,11/3/2012
-83.9208333,35.9605556,11/3/2012
-118.3080556,34.1808333,11/3/2012
-95.9375,41.2586111,11/3/2012
-97.3961111,27.8002778,11/3/2012
-97.1327778,33.2147222,11/3/2012
-117.9972222,33.8675,11/3/2012
-121.5202778,45.7055556,11/3/2012
-120.2919444,47.4158333,11/3/2012
-120.8205556,45.8208333,11/3/2012
-85.1383333,42.7847222,11/3/2012
-94.3677778,36.8688889,11/3/2012
-81.3386111,28.7027778,11/3/2012
-78.3588889,38.9886111,11/3/2012
-124.1625,40.8022222,11/3/2012
-118.3955556,34.1486111,11/3/2012
-121.3705556,38.4088889,11/3/2012
-87.8211111,42.5847222,11/3/2012
-79.8627778,32.7938889,11/3/2012
-95.9375,41.2586111,11/3/2012
-98.0552778,30.7436111,11/3/2012
-78.2808333,39.0275,11/3/2012
-80.1427778,39.485,11/3/2012
-118.3080556,34.1808333,11/3/2012
-79.0755556,35.91,11/3/2012
